,1,fast_food,2012-04-02 07:07:21.230824,817,Chick-fil-a,,New Orleans,LA,70117
,1,fast_food,2013-03-27 06:49:18.419808,243,Johnny Rockets,,Ferndale,MI,48220
,1,fast_food,2012-11-12 05:26:57.181021,297,Starbucks,,Akron,OH,44223
,1,fast_food,2012-07-27 03:03:48.195126,731,Dairy Queen,,Detroit,MI,48201
,1,fast_food,2012-01-16 05:11:30.117387,192,Starbucks,,Los Angeles,CA,90017
,1,fast_food,2012-01-21 03:56:52.815321,848,Burger King,,Beaumont,TX,77713
,1,fast_food,2013-05-21 07:02:13.586759,458,Johnny Rockets,,Los Angeles,CA,90017
,1,fast_food,2012-01-22 08:00:37.741837,933,Wendy's,,Chicago,IL,60624
,1,fast_food,2013-04-28 03:19:09.166820,843,Quiznos,,Stony Creek,VA,23882
,1,fast_food,2013-03-15 05:08:11.73910,129,Dairy Queen,,Henderson,NV,89015
,1,fast_food,2013-01-09 01:08:44.609087,713,KFC,,HIXSON,TN,37343
,1,fast_food,2013-04-22 01:59:18.708378,257,Subway,,Cumberland,RI,02864
,1,fast_food,2013-05-26 02:26:52.935637,921,KFC,,Woodland,CA,95776
,1,fast_food,2012-09-24 04:27:51.513136,993,Arbys,,Oceanside,CA,92054
,1,fast_food,2013-06-06 03:02:38.683276,310,Subway,,Apple Valley,MN,55124
,1,fast_food,2013-05-05 11:23:17.851137,191,Subway,,Killeen,TX,76542
,1,fast_food,2012-08-14 03:01:26.759249,264,Taco Bell,,Ferndale,MI,48220
,1,fast_food,2012-07-19 07:48:21.448749,259,Panera,,Rosenberg,TX,77471
,1,fast_food,2012-06-28 09:26:08.996590,423,Subway,,Beaumont,TX,77713
,1,fast_food,2013-03-06 02:03:10.487013,912,Panera,,Los Angeles,CA,90017
,1,fast_food,2013-01-23 08:02:37.726661,98,Starbucks,,Stony Creek,VA,23882
,1,fast_food,2012-05-28 01:40:07.188098,602,Quiznos,,Oceanside,CA,92054
,1,fast_food,2012-04-10 03:46:18.164060,46,Dairy Queen,,New Orleans,LA,70117
,1,fast_food,2012-02-21 11:26:30.518066,29,Pizza Hutt,,Lexington,AL,35648
,1,fast_food,2012-11-23 06:46:13.268883,589,Panera,,Warren,OH,44485
,1,fast_food,2013-03-09 10:10:57.909343,130,Pizza Hutt,,Lexington,AL,35648
,1,fast_food,2013-05-17 06:36:57.297366,251,Johnny Rockets,,Houston,TX,77014
,1,fast_food,2012-11-22 09:58:56.845429,39,Dunkin' Donuts,,Charleston,IL,61920
,1,fast_food,2012-01-25 08:20:17.883978,832,Wendy's,,Houston,TX,77014
,1,fast_food,2012-01-04 06:58:12.668885,357,Arbys,,Elyria,OH,44035
,1,fast_food,2012-08-15 07:03:04.131233,893,Arbys,,Akron,OH,44223
,1,fast_food,2012-02-01 11:13:13.145737,28,Starbucks,,Trenton,TN,38382
,1,fast_food,2012-09-05 03:53:51.370254,34,Dairy Queen,,Oceanside,CA,92054
,1,fast_food,2013-02-12 08:36:55.551830,346,Burger King,,Chicago,IL,60624
,1,fast_food,2012-12-14 05:59:04.145910,608,Taco Bell,,Oceanside,CA,92054
,1,fast_food,2012-09-25 02:07:40.361684,601,Chick-fil-a,,Woodland,CA,95776
,1,fast_food,2013-05-12 03:39:41.438243,133,Taco Bell,,HIXSON,TN,37343
,1,fast_food,2012-05-17 06:10:53.473282,514,Wendy's,,West Palm Beach,FL,33415
,1,fast_food,2013-04-21 02:38:56.2327,318,Burger King,,Akron,OH,44223
,1,fast_food,2012-01-11 12:19:16.883603,947,Wendy's,,Elyria,OH,44035
,1,fast_food,2013-05-03 08:25:42.2036,107,Dairy Queen,,Henderson,NV,89015
,1,fast_food,2013-05-14 12:27:22.645435,15,Pizza Hutt,,West Palm Beach,FL,33415
,1,fast_food,2012-07-18 02:10:45.924767,161,Burger King,,Apple Valley,MN,55124
,1,fast_food,2013-01-19 03:05:42.318367,447,Subway,,Los Angeles,CA,90017
,1,fast_food,2013-02-09 08:30:35.722146,423,Johnny Rockets,,Killeen,TX,76542
,1,fast_food,2012-05-06 07:59:30.991817,29,McDonalds,,Chicago,IL,60624
,1,fast_food,2012-05-01 04:28:28.104455,823,Johnny Rockets,,Cumberland,RI,02864
,1,fast_food,2012-03-20 08:20:15.503178,94,Starbucks,,Oceanside,CA,92054
,1,fast_food,2012-12-20 09:09:30.292662,691,Chick-fil-a,,Akron,OH,44223
,1,fast_food,2012-12-02 08:58:55.165731,468,Subway,,Rosenberg,TX,77471
,1,fast_food,2012-09-29 09:54:33.292692,227,Johnny Rockets,,Lexington,AL,35648
,1,fast_food,2012-12-16 06:39:45.244641,593,Johnny Rockets,,Detroit,MI,48201
,1,fast_food,2012-04-30 05:29:43.345610,124,Subway,,Cumberland,RI,02864
,1,fast_food,2013-01-09 09:55:08.430115,453,Johnny Rockets,,Woodland,CA,95776
,1,fast_food,2012-01-30 11:22:49.668558,438,Johnny Rockets,,Cumberland,RI,02864
,1,fast_food,2013-05-20 06:40:44.885195,414,Chick-fil-a,,Los Angeles,CA,90017
,1,fast_food,2012-10-30 01:20:09.168080,644,Arbys,,Madison,WI,53714
,1,fast_food,2012-10-01 08:41:56.979826,901,Burger King,,Rosenberg,TX,77471
,1,fast_food,2013-03-04 10:18:11.979087,61,Dairy Queen,,Woodland,CA,95776
,1,fast_food,2012-02-29 06:16:25.188156,976,Dunkin' Donuts,,Charleston,IL,61920
,1,fast_food,2013-01-11 02:17:03.374625,29,Subway,,Stony Creek,VA,23882
,1,fast_food,2013-05-14 07:56:03.103985,929,Dairy Queen,,Elyria,OH,44035
,1,fast_food,2012-03-13 06:45:18.569008,641,Dunkin' Donuts,,Cumberland,RI,02864
,1,fast_food,2013-05-26 03:45:08.324364,97,Taco Bell,,Los Angeles,CA,90017
,1,fast_food,2012-05-05 01:22:48.964719,574,Subway,,West Palm Beach,FL,33415
,1,fast_food,2013-02-12 02:27:30.793002,274,Dunkin' Donuts,,Chicago,IL,60624
,1,fast_food,2012-12-16 11:11:00.140089,758,Dairy Queen,,Trenton,TN,38382
,1,fast_food,2013-06-03 05:44:24.524312,832,Taco Bell,,Sioux Falls,SD,57103
,1,fast_food,2012-05-31 02:25:43.995690,299,Arbys,,Rosenberg,TX,77471
,1,fast_food,2012-10-01 05:02:32.813280,792,Johnny Rockets,,Madison,WI,53714
,1,fast_food,2012-05-04 12:11:16.678606,0,Panera,,Woodland,CA,95776
,1,fast_food,2012-05-22 10:01:10.731733,565,Dunkin' Donuts,,Elyria,OH,44035
,1,fast_food,2012-04-15 12:12:20.994286,437,Chick-fil-a,,Detroit,MI,48201
,1,fast_food,2013-04-27 02:05:04.60520,737,Pizza Hutt,,Stony Creek,VA,23882
,1,fast_food,2013-03-08 10:04:54.42713,693,McDonalds,,Charleston,IL,61920
,1,fast_food,2012-09-09 11:59:44.603169,413,Chick-fil-a,,Woodland,CA,95776
,1,fast_food,2012-03-14 11:16:00.182623,533,Arbys,,Rosenberg,TX,77471
,1,fast_food,2013-02-07 05:31:05.147727,248,Pizza Hutt,,Charleston,IL,61920
,1,fast_food,2012-04-24 01:23:09.195987,836,Subway,,Oceanside,CA,92054
,1,fast_food,2012-12-26 11:14:11.180899,397,Johnny Rockets,,Stony Creek,VA,23882
,1,fast_food,2012-04-01 06:20:49.183730,993,Arbys,,Beaumont,TX,77713
,1,fast_food,2013-02-07 06:58:00.641593,260,Subway,,Detroit,MI,48201
,1,fast_food,2012-04-21 12:48:13.181260,280,Panda Express,,Elyria,OH,44035
,1,fast_food,2012-11-17 09:56:48.654581,388,Quiznos,,New Orleans,LA,70117
,1,fast_food,2012-05-13 05:46:57.217052,579,Starbucks,,New Orleans,LA,70117
,1,fast_food,2013-02-03 03:29:10.567857,243,Dairy Queen,,Houston,TX,77014
,1,fast_food,2012-09-28 05:45:23.961177,400,Wendy's,,Rosenberg,TX,77471
,1,fast_food,2012-04-15 11:11:09.143790,144,Taco Bell,,Los Angeles,CA,90017
,1,fast_food,2012-12-22 12:14:04.26047,357,Quiznos,,West Palm Beach,FL,33415
,1,fast_food,2012-09-15 11:20:05.144720,357,Burger King,,Akron,OH,44223
,1,fast_food,2013-03-27 05:11:49.177983,615,Pizza Hutt,,West Palm Beach,FL,33415
,1,fast_food,2012-08-15 01:40:38.43292,250,Taco Bell,,Ferndale,MI,48220
,1,fast_food,2012-09-11 09:00:42.807340,21,McDonalds,,Warren,OH,44485
,1,fast_food,2013-03-07 06:57:17.988624,383,Panera,,Ferndale,MI,48220
,1,fast_food,2012-03-24 08:37:05.863327,924,Starbucks,,Houston,TX,77014
,1,fast_food,2013-04-21 03:07:14.893374,136,Taco Bell,,Killeen,TX,76542
,1,fast_food,2012-02-17 04:22:51.197907,350,Subway,,Killeen,TX,76542
,1,fast_food,2012-02-22 10:20:13.277015,992,Johnny Rockets,,Killeen,TX,76542
,1,fast_food,2012-03-19 03:34:28.457496,956,Johnny Rockets,,Apple Valley,MN,55124
,1,fast_food,2013-04-24 07:23:08.812837,578,Starbucks,,Stony Creek,VA,23882
,1,fast_food,2012-06-17 11:17:41.151106,133,Quiznos,,Houston,TX,77014
,1,fast_food,2013-05-24 06:52:59.28428,544,Chick-fil-a,,New Orleans,LA,70117
,1,fast_food,2013-02-04 07:31:24.390453,459,McDonalds,,Houston,TX,77014
,1,fast_food,2012-02-15 04:50:41.679657,897,Arbys,,Los Angeles,CA,90017
,1,fast_food,2012-03-27 05:28:18.541103,7,Wendy's,,Charleston,IL,61920
,1,fast_food,2012-03-07 01:16:58.417647,990,McDonalds,,Woodland,CA,95776
,1,fast_food,2012-03-15 06:44:42.127179,914,McDonalds,,Elyria,OH,44035
,1,fast_food,2013-04-15 01:11:20.213557,987,McDonalds,,Detroit,MI,48201
,1,fast_food,2012-02-12 10:05:02.205196,311,Subway,,Apple Valley,MN,55124
,1,fast_food,2012-06-07 10:43:07.178222,982,Pizza Hutt,,HIXSON,TN,37343
,1,fast_food,2012-06-19 03:27:35.736053,357,Subway,,Madison,WI,53714
,1,fast_food,2013-04-14 05:33:27.82651,753,Taco Bell,,New Orleans,LA,70117
,1,fast_food,2013-04-08 06:12:11.598184,915,Panera,,Apple Valley,MN,55124
,1,fast_food,2012-09-07 11:47:11.584778,800,Burger King,,Killeen,TX,76542
,1,fast_food,2013-05-26 12:04:54.236795,10,Dunkin' Donuts,,Rosenberg,TX,77471
,1,fast_food,2012-08-21 12:35:35.776467,458,McDonalds,,Chicago,IL,60624
,1,fast_food,2013-03-20 05:59:16.816024,346,Starbucks,,Lexington,AL,35648
,1,fast_food,2012-11-12 03:14:18.785667,95,Starbucks,,Houston,TX,77014
,1,fast_food,2012-05-13 11:04:10.614405,548,Johnny Rockets,,Elyria,OH,44035
,1,fast_food,2013-05-06 07:01:36.178291,467,KFC,,New Orleans,LA,70117
,1,fast_food,2013-05-13 05:31:27.118622,260,Dunkin' Donuts,,HIXSON,TN,37343
,1,fast_food,2012-02-29 12:36:17.315721,796,Taco Bell,,Ferndale,MI,48220
,1,fast_food,2012-04-23 10:21:32.264884,651,Quiznos,,Woodland,CA,95776
,1,fast_food,2012-06-03 06:22:45.245895,528,Wendy's,,Henderson,NV,89015
,1,fast_food,2012-10-08 05:09:37.617011,736,Chick-fil-a,,Rosenberg,TX,77471
,1,fast_food,2012-04-03 05:13:08.784043,469,Wendy's,,Akron,OH,44223
,1,fast_food,2012-05-26 11:34:19.759248,455,Chick-fil-a,,Woodland,CA,95776
,1,fast_food,2012-10-14 11:41:41.999811,326,Wendy's,,Stony Creek,VA,23882
,1,fast_food,2012-08-05 04:01:54.171569,821,Johnny Rockets,,Charleston,IL,61920
,1,fast_food,2012-09-14 08:00:43.794703,509,Dairy Queen,,Oceanside,CA,92054
,1,fast_food,2013-03-28 04:35:40.419280,794,Chick-fil-a,,Killeen,TX,76542
,1,fast_food,2012-01-14 09:40:27.267518,280,Panda Express,,Cumberland,RI,02864
,1,fast_food,2012-08-01 10:20:22.917960,380,Chick-fil-a,,Houston,TX,77014
,1,fast_food,2013-01-12 05:57:57.931105,995,Burger King,,Ferndale,MI,48220
,1,fast_food,2012-11-17 08:28:24.632594,609,Wendy's,,Killeen,TX,76542
,1,fast_food,2012-09-14 12:20:04.785280,648,Panera,,Stony Creek,VA,23882
,1,fast_food,2013-05-29 01:29:45.115674,156,Panera,,Detroit,MI,48201
,1,fast_food,2013-03-11 08:37:43.286645,599,Pizza Hutt,,Houston,TX,77014
,1,fast_food,2012-08-19 12:59:15.816571,622,KFC,,Apple Valley,MN,55124
,1,fast_food,2012-05-30 12:20:09.681017,999,McDonalds,,Trenton,TN,38382
,1,fast_food,2013-05-13 07:03:46.40589,1,KFC,,Killeen,TX,76542
,1,fast_food,2013-03-25 08:01:32.452174,842,Chick-fil-a,,HIXSON,TN,37343
,1,fast_food,2012-05-10 06:28:09.279028,955,Dunkin' Donuts,,Detroit,MI,48201
,1,fast_food,2013-02-14 10:29:29.65139,225,Quiznos,,Los Angeles,CA,90017
,1,fast_food,2012-02-04 02:16:43.904375,268,KFC,,Elyria,OH,44035
,1,fast_food,2012-06-03 05:00:46.653172,995,Taco Bell,,Rosenberg,TX,77471
,1,fast_food,2012-05-02 09:57:51.344524,708,Arbys,,Henderson,NV,89015
,1,fast_food,2012-04-17 11:34:00.227870,154,Quiznos,,Chicago,IL,60624
,1,fast_food,2012-06-26 02:22:38.187965,965,Panera,,Apple Valley,MN,55124
,1,fast_food,2013-02-07 07:45:57.825875,333,Panera,,West Palm Beach,FL,33415
,1,fast_food,2013-02-08 08:47:23.501186,620,Pizza Hutt,,Woodland,CA,95776
,1,fast_food,2012-05-14 04:53:52.262283,909,Panera,,Elyria,OH,44035
,1,fast_food,2013-01-21 08:12:56.612707,114,Panera,,Oceanside,CA,92054
,1,fast_food,2013-04-21 10:25:00.911753,344,McDonalds,,Sioux Falls,SD,57103
,1,fast_food,2012-03-21 03:09:20.990306,761,Dunkin' Donuts,,New Orleans,LA,70117
,1,fast_food,2012-01-26 05:55:05.169023,618,Wendy's,,Beaumont,TX,77713
,1,fast_food,2012-02-21 02:15:32.833329,158,Burger King,,Sioux Falls,SD,57103
,1,fast_food,2012-02-23 04:25:27.147927,539,Wendy's,,Ferndale,MI,48220
,1,fast_food,2012-12-22 02:48:17.905966,599,KFC,,Sioux Falls,SD,57103
,1,fast_food,2013-04-26 09:37:02.689932,743,Taco Bell,,Henderson,NV,89015
,1,fast_food,2013-04-24 11:09:47.733151,989,Johnny Rockets,,HIXSON,TN,37343
,1,fast_food,2012-09-08 09:35:45.59747,543,Subway,,New Orleans,LA,70117
,1,fast_food,2012-01-25 09:20:37.218952,761,Panda Express,,West Palm Beach,FL,33415
,1,fast_food,2012-01-18 10:23:49.442243,64,KFC,,New Orleans,LA,70117
,1,fast_food,2013-04-15 09:11:39.312220,463,Wendy's,,Lexington,AL,35648
,1,fast_food,2012-05-06 10:10:50.443442,492,Panda Express,,Elyria,OH,44035
,1,fast_food,2013-05-05 09:10:02.966113,9,Starbucks,,Oceanside,CA,92054
,1,fast_food,2012-01-08 02:50:19.663972,520,McDonalds,,Lexington,AL,35648
,1,fast_food,2013-01-29 02:37:16.560663,703,Johnny Rockets,,Sioux Falls,SD,57103
,1,fast_food,2012-07-26 06:26:01.884636,828,Dunkin' Donuts,,Sioux Falls,SD,57103
,1,fast_food,2013-05-17 02:21:10.392503,403,Arbys,,Warren,OH,44485
,1,fast_food,2012-03-15 04:12:25.524388,254,Chick-fil-a,,Elyria,OH,44035
,1,fast_food,2013-03-26 08:07:21.79397,298,Arbys,,Henderson,NV,89015
,1,fast_food,2013-01-26 02:24:47.3780,268,Subway,,Trenton,TN,38382
,1,fast_food,2012-12-02 06:41:44.633180,414,Chick-fil-a,,Ferndale,MI,48220
,1,fast_food,2012-11-12 12:13:28.903677,246,Chick-fil-a,,New Orleans,LA,70117
,1,fast_food,2012-01-03 09:58:30.385807,852,Panda Express,,Killeen,TX,76542
,1,fast_food,2012-05-12 01:05:12.257475,303,Taco Bell,,Sioux Falls,SD,57103
,1,fast_food,2013-05-21 04:06:42.996265,194,McDonalds,,Detroit,MI,48201
,1,fast_food,2012-03-08 05:53:37.617739,988,Dunkin' Donuts,,Charleston,IL,61920
,1,fast_food,2012-09-16 11:05:04.119573,590,Arbys,,West Palm Beach,FL,33415
,1,fast_food,2012-04-19 11:09:38.750955,461,Dunkin' Donuts,,Elyria,OH,44035
,1,fast_food,2012-08-31 02:23:49.854257,964,Burger King,,Charleston,IL,61920
,1,fast_food,2012-01-17 01:33:50.68719,538,KFC,,Killeen,TX,76542
,1,fast_food,2012-03-09 06:55:11.885624,102,Taco Bell,,Sioux Falls,SD,57103
,1,fast_food,2012-09-03 01:42:08.644331,697,McDonalds,,New Orleans,LA,70117
,1,fast_food,2012-03-05 11:41:28.309000,239,Dairy Queen,,Los Angeles,CA,90017
,1,fast_food,2012-03-28 09:40:55.103167,936,KFC,,Sioux Falls,SD,57103
,1,fast_food,2012-02-03 11:27:37.641968,531,Chick-fil-a,,Elyria,OH,44035
,1,fast_food,2012-02-13 09:30:36.570822,54,Dairy Queen,,Apple Valley,MN,55124
,1,fast_food,2013-06-13 02:52:43.259861,464,Wendy's,,New Orleans,LA,70117
,1,fast_food,2013-03-27 11:51:18.225336,582,Arbys,,Beaumont,TX,77713
,1,fast_food,2013-03-30 04:33:09.586257,26,Panera,,Woodland,CA,95776
,1,fast_food,2012-03-03 03:22:00.468618,429,Pizza Hutt,,Ferndale,MI,48220
,1,fast_food,2012-07-20 02:41:37.955346,484,KFC,,Ferndale,MI,48220
,1,fast_food,2012-12-21 07:11:52.834825,155,Quiznos,,Beaumont,TX,77713
,1,fast_food,2012-08-27 05:38:40.221621,411,Starbucks,,Killeen,TX,76542
,1,fast_food,2012-03-25 11:53:33.621382,455,Quiznos,,Madison,WI,53714
,1,fast_food,2012-04-12 10:09:04.194384,498,Subway,,Los Angeles,CA,90017
,1,fast_food,2012-07-17 04:55:13.207060,925,McDonalds,,Stony Creek,VA,23882
,1,fast_food,2013-05-12 10:50:44.485073,444,McDonalds,,Beaumont,TX,77713
,1,fast_food,2012-07-14 08:32:23.689644,703,KFC,,Oceanside,CA,92054
,1,fast_food,2012-09-07 06:32:01.196552,777,Dunkin' Donuts,,Warren,OH,44485
,1,fast_food,2013-05-16 12:34:54.669495,76,Dunkin' Donuts,,Rosenberg,TX,77471
,1,fast_food,2013-05-21 09:06:17.817835,639,Dunkin' Donuts,,HIXSON,TN,37343
,1,fast_food,2013-02-24 06:57:14.770677,55,Arbys,,New Orleans,LA,70117
,1,fast_food,2012-08-23 10:57:30.34611,268,Dunkin' Donuts,,New Orleans,LA,70117
,1,fast_food,2013-06-12 09:51:21.582774,470,Quiznos,,Detroit,MI,48201
,1,fast_food,2012-03-02 03:26:38.269718,711,Dunkin' Donuts,,Cumberland,RI,02864
,1,fast_food,2012-07-10 04:36:39.204146,484,Pizza Hutt,,Beaumont,TX,77713
,1,fast_food,2012-04-22 05:32:10.527137,328,Subway,,Oceanside,CA,92054
,1,fast_food,2012-09-06 03:26:26.210776,830,Dunkin' Donuts,,West Palm Beach,FL,33415
,1,fast_food,2012-03-01 05:29:55.50461,572,Johnny Rockets,,Ferndale,MI,48220
,1,fast_food,2013-03-09 03:34:39.483012,887,Wendy's,,Los Angeles,CA,90017
,1,fast_food,2012-08-06 07:29:34.610996,361,Wendy's,,Elyria,OH,44035
,1,fast_food,2013-04-15 07:00:39.46616,417,Pizza Hutt,,Elyria,OH,44035
,1,fast_food,2012-03-23 11:54:01.409229,47,Taco Bell,,Trenton,TN,38382
,1,fast_food,2012-12-19 06:26:47.577277,272,Pizza Hutt,,Houston,TX,77014
,1,fast_food,2012-09-26 02:03:04.63622,658,Wendy's,,Sioux Falls,SD,57103
,1,fast_food,2012-11-28 08:48:39.306241,324,Subway,,Warren,OH,44485
,1,fast_food,2012-08-27 04:03:32.983222,382,Dunkin' Donuts,,Los Angeles,CA,90017
,1,fast_food,2012-05-21 08:39:18.964586,554,McDonalds,,Warren,OH,44485
,1,fast_food,2012-01-18 03:33:41.649151,473,Wendy's,,Warren,OH,44485
,1,fast_food,2012-02-28 06:59:04.164923,622,Burger King,,Rosenberg,TX,77471
,1,fast_food,2013-03-09 08:04:56.725267,137,Burger King,,Woodland,CA,95776
,1,fast_food,2012-07-09 01:37:41.217696,692,Taco Bell,,Killeen,TX,76542
,1,fast_food,2012-10-23 06:03:01.495206,513,Quiznos,,Los Angeles,CA,90017
,1,fast_food,2013-01-09 10:34:31.966449,525,Chick-fil-a,,Charleston,IL,61920
,1,fast_food,2012-10-10 10:32:12.398225,577,Dunkin' Donuts,,Chicago,IL,60624
,1,fast_food,2012-05-13 09:23:16.756038,271,Pizza Hutt,,Houston,TX,77014
,1,fast_food,2013-01-14 05:29:53.224698,639,Burger King,,Sioux Falls,SD,57103
,1,fast_food,2013-02-20 01:18:31.344092,503,Wendy's,,Henderson,NV,89015
,1,fast_food,2012-01-03 05:48:31.91112,659,Pizza Hutt,,Sioux Falls,SD,57103
,1,fast_food,2012-05-28 05:44:39.494229,33,KFC,,Detroit,MI,48201
,1,fast_food,2012-04-06 10:41:39.781150,763,Quiznos,,Detroit,MI,48201
,1,fast_food,2012-11-16 03:32:54.721938,978,Dairy Queen,,Oceanside,CA,92054
,1,fast_food,2012-07-23 03:46:19.102970,722,Quiznos,,Stony Creek,VA,23882
,1,fast_food,2013-03-25 04:55:31.137175,85,Wendy's,,Woodland,CA,95776
,1,fast_food,2012-08-27 03:50:55.355479,499,Arbys,,HIXSON,TN,37343
,1,fast_food,2012-05-13 12:15:56.241307,60,Dairy Queen,,Apple Valley,MN,55124
,1,fast_food,2013-03-25 01:40:24.359056,74,Panera,,Stony Creek,VA,23882
,1,fast_food,2013-04-21 09:48:55.597514,616,Panda Express,,Elyria,OH,44035
,1,fast_food,2012-01-07 11:50:00.115249,59,Dairy Queen,,Los Angeles,CA,90017
,1,fast_food,2013-06-19 03:03:48.353507,13,Wendy's,,Lexington,AL,35648
,1,fast_food,2012-10-07 01:51:55.59203,154,KFC,,Rosenberg,TX,77471
,1,fast_food,2012-03-13 09:33:33.637796,812,Johnny Rockets,,New Orleans,LA,70117
,1,fast_food,2012-06-05 04:18:50.678208,97,Johnny Rockets,,Los Angeles,CA,90017
,1,fast_food,2013-01-18 12:09:50.88270,747,McDonalds,,Oceanside,CA,92054
,1,fast_food,2012-10-07 02:13:39.279753,902,Pizza Hutt,,HIXSON,TN,37343
,1,fast_food,2012-01-13 02:53:53.468922,557,Johnny Rockets,,Charleston,IL,61920
,1,fast_food,2013-01-16 07:47:33.909489,59,McDonalds,,Lexington,AL,35648
,1,fast_food,2012-07-31 05:41:48.950004,709,Pizza Hutt,,Rosenberg,TX,77471
,1,fast_food,2012-04-11 02:23:16.438303,838,Dairy Queen,,Rosenberg,TX,77471
,1,fast_food,2012-10-01 09:16:56.872794,174,McDonalds,,West Palm Beach,FL,33415
,1,fast_food,2012-12-02 02:18:12.671280,809,Dairy Queen,,West Palm Beach,FL,33415
,1,fast_food,2013-04-03 07:40:49.548334,937,KFC,,Warren,OH,44485
,1,fast_food,2013-06-01 10:23:28.402510,116,Starbucks,,Warren,OH,44485
